customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
3970-XGJDU;F;0;N;0;62;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);19.2;1123.65;No
7017-VFULY;F;0;Y;0;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Bank transfer (automatic);20.1;43.15;No
5562-YJQGT;F;0;N;0;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Credit card (automatic);20.35;35.1;No
8807-OPMBM;F;0;Y;1;55;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);25.65;1388;No
5439-WIKXB;M;1;Y;0;41;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Electronic check;94.55;3851.45;No
9874-QLCLH;F;0;Y;1;17;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;1;Yes;Electronic check;104.2;1743.5;Yes
8294-UIMBA;F;0;N;0;30;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;2;Yes;Bank transfer (automatic);94.4;2638.1;No
8109-YUOHE;M;0;N;0;17;Yes;No;DSL;Yes;Yes;No;No;No;No;2;No;Mailed check;56.1;946.95;No
5840-NVDCG;F;0;Y;1;16;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;3;No;Bank transfer (automatic);68.25;1114.85;No
8092-NLTGF;M;0;N;0;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);24.75;1777.6;No
5928-QLDHB;M;0;N;0;9;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;76.25;684.85;No
9840-EFJQB;F;0;N;0;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;1;No;Electronic check;74.35;74.35;No
0696-UKTOX;M;0;N;1;23;Yes;No;DSL;No;Yes;No;Yes;No;No;1;No;Electronic check;54.15;1312.45;No
4801-KFYKL;M;0;N;1;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Bank transfer (automatic);19.45;159.2;No
3472-OAOOR;M;0;Y;1;19;No;No phone service;DSL;Yes;Yes;No;No;No;No;1;Yes;Mailed check;34.95;610.2;No
6135-OZQVA;F;0;N;0;7;Yes;Yes;DSL;Yes;No;No;No;No;No;1;Yes;Electronic check;53.65;404.35;No
8062-YBDOE;M;1;N;0;1;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;69.65;69.65;Yes
2252-JHJGE;M;0;N;0;61;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;2;No;Electronic check;104;6363.45;No
4188-PCPIG;F;0;Y;0;57;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;3;Yes;Credit card (automatic);70.35;4124.65;No
6000-APYLU;M;0;N;0;9;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;80.8;713.1;Yes
7105-BENQF;M;0;N;1;15;Yes;No;DSL;Yes;No;Yes;No;No;Yes;2;No;Mailed check;64.85;950.75;No
7721-DVEKZ;F;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;19.65;19.65;No
3566-VVORZ;F;0;Y;0;12;Yes;No;DSL;No;No;No;No;No;No;1;No;Bank transfer (automatic);45.9;505.95;No
9507-HSMMZ;M;0;N;0;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;20;1149.65;No
2480-SQIOB;M;0;Y;1;4;Yes;No;DSL;No;No;No;No;No;No;1;No;Electronic check;44.8;169.65;No
0947-IDHRQ;F;0;N;0;7;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Mailed check;80.3;526.7;Yes
7813-TKCVO;F;0;Y;0;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Mailed check;20.35;393.15;No
0128-MKWSG;F;0;N;1;26;No;No phone service;DSL;Yes;No;No;Yes;No;Yes;1;No;Mailed check;45.8;1147;No
3672-YITQD;M;1;Y;0;36;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;84.1;3021.6;Yes
4350-ZTLPI;F;0;Y;0;53;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;2;Yes;Bank transfer (automatic);108.95;5718.2;No
9048-JVYVF;M;0;N;0;3;Yes;No;DSL;No;No;No;Yes;Yes;Yes;1;Yes;Electronic check;69.35;191.35;Yes
0361-HJRDX;F;0;N;0;68;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);64.35;4539.6;No
5727-MYATE;M;0;Y;1;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);90.8;6397.6;No
3823-KYNQY;M;0;N;0;12;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Credit card (automatic);24.95;280.4;No
8988-ECPJR;F;1;Y;1;34;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;1;Yes;Mailed check;79.6;2718.3;Yes
7570-WELNY;F;0;Y;0;68;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;3;Yes;Bank transfer (automatic);84.7;5711.05;No
3021-VLNRJ;F;0;N;1;50;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;2;Yes;Credit card (automatic);70.8;3478.15;No
3776-EKTKM;F;1;N;0;1;No;No phone service;DSL;No;No;No;No;Yes;No;1;Yes;Electronic check;36.45;36.45;Yes
2080-CAZNM;F;1;N;0;41;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;104.4;4133.95;No
1028-FFNJK;M;1;Y;0;30;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;1;Yes;Electronic check;101.5;2917.65;No
6907-FLBER;M;0;N;0;1;Yes;Yes;DSL;No;Yes;No;No;No;No;1;No;Electronic check;54.3;54.3;No
3001-UNBTL;M;1;Y;1;29;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;103.95;2964.8;No
5982-PSMKW;F;0;Y;1;23;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);91.1;2198.3;No
3507-GASNP;M;0;N;1;60;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.95;1189.9;No
7096-ZNBZI;F;0;Y;0;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);26.45;1914.5;No
1902-XBTFB;M;0;N;1;22;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;No;1;Yes;Electronic check;89.4;2001.5;Yes
1676-MQAOA;M;0;N;0;72;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;3;Yes;Bank transfer (automatic);75.1;5336.35;No
0786-IVLAW;F;1;N;0;66;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;2;No;Bank transfer (automatic);108.1;7238.6;No
7566-DSRLQ;F;0;Y;0;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Electronic check;110.15;7998.8;No
0643-OKLRP;F;1;Y;0;47;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;1;No;Electronic check;80.35;3825.85;Yes
7245-JMTTQ;F;0;N;0;51;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;2;Yes;Electronic check;111.5;5703.25;No
6050-IJRHS;F;0;Y;1;70;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;2;Yes;Electronic check;106.5;7397;No
6202-JVYEU;M;0;N;0;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Electronic check;19.9;164.6;No
8591-TKMZH;M;0;Y;1;59;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;3;Yes;Mailed check;111.1;6555.2;No
0734-OXWBT;M;0;N;1;3;Yes;No;DSL;No;No;No;Yes;Yes;Yes;1;No;Mailed check;70.7;225.65;No
4282-ACRXS;M;1;Y;0;38;No;No phone service;DSL;No;No;No;No;No;No;1;Yes;Electronic check;24.85;955.75;No
0365-TRTPY;F;0;N;0;37;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;1;No;Bank transfer (automatic);91.2;3382.3;No
7349-ALMUX;M;0;N;0;37;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;3;No;Bank transfer (automatic);65.6;2313.8;No
9381-NDKME;F;1;Y;0;24;No;No phone service;DSL;No;No;Yes;No;No;Yes;1;Yes;Credit card (automatic);40.65;933.3;Yes
6502-KUGLL;F;0;Y;1;14;Yes;No;DSL;Yes;Yes;No;Yes;No;No;1;No;Bank transfer (automatic);59.45;780.85;No
1841-YSJGV;M;0;Y;0;72;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;3;Yes;Credit card (automatic);109.95;7852.4;No
2794-XIMMO;M;0;Y;0;53;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;2;Yes;Electronic check;60.45;3184.25;Yes
8382-SHQEH;F;0;Y;0;8;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;84.9;764.95;Yes
3511-BFTJW;M;0;Y;1;72;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;3;No;Credit card (automatic);38.5;2763;No
7668-XCFYV;F;1;Y;0;17;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;92.55;1614.7;No
2983-ZANRP;F;0;Y;1;2;Yes;No;Fiber optic;No;Yes;No;No;No;No;1;Yes;Bank transfer (automatic);73.55;145.4;Yes
7845-URHJN;F;0;Y;0;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Bank transfer (automatic);20.15;156.25;Yes
3034-ZBEQN;F;0;Y;0;48;No;No phone service;DSL;No;Yes;Yes;No;No;No;2;No;Mailed check;34.7;1604.5;Yes
5018-HEKFO;F;0;N;0;10;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;24.5;270.15;No
2923-ARZLG;M;0;Y;1;0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Mailed check;19.7;;No
3976-NLDEZ;M;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20.6;20.6;No
2282-YGNOR;F;0;N;0;29;Yes;No;DSL;Yes;No;Yes;Yes;No;No;2;No;Credit card (automatic);58;1734.5;No
5336-UFNZP;F;1;Y;1;65;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;2;Yes;Electronic check;107.45;7047.5;No
6854-EXGSF;F;0;N;0;8;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;1;Yes;Bank transfer (automatic);65.5;573.15;No
1241-EZFMJ;M;0;Y;0;61;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);25.45;1538.6;No
9233-PSYHO;F;1;N;0;45;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;2;Yes;Bank transfer (automatic);100.15;4459.8;No
5376-PCKNB;M;0;Y;1;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;2;Yes;Credit card (automatic);104.45;7459;No
8044-BGWPI;M;0;Y;1;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Electronic check;21.15;306.05;No
4060-LDNLU;M;0;N;0;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;No;Electronic check;96.2;639.7;No
3589-PPVKW;M;0;N;0;9;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Mailed check;44.4;348.15;No
8327-LZKAS;F;1;Y;0;43;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;2;Yes;Electronic check;107.55;4533.9;Yes
5887-IKKYO;M;0;Y;1;58;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;3;No;Bank transfer (automatic);94.35;5563.65;No
1075-BGWOH;M;1;Y;0;16;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;98.75;1587.55;Yes
1755-RMCXH;M;0;Y;1;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20.3;40.25;No
0302-JOIVN;F;0;Y;0;8;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;No;Electronic check;101.15;842.9;Yes
3858-XHYJO;F;0;Y;0;40;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;2;No;Bank transfer (automatic);105.75;4228.55;No
4299-SIMNS;M;0;N;0;9;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;1;Yes;Electronic check;81.15;784.45;No
7025-IWFHT;M;0;N;0;41;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;2;Yes;Electronic check;89.55;3729.75;No
6261-LHRTG;F;0;N;0;26;Yes;No;DSL;No;Yes;Yes;No;No;No;1;Yes;Credit card (automatic);54.75;1406.9;No
7841-FCRQD;F;0;Y;0;33;Yes;No;DSL;No;Yes;No;Yes;No;No;2;Yes;Credit card (automatic);53.75;1857.3;No
2056-EVGZL;M;0;Y;1;68;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;2;No;Credit card (automatic);105.75;7322.5;No
8777-MBMTS;F;1;Y;0;65;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);105.85;6725.5;No
7753-USQYQ;M;0;N;0;55;Yes;No;DSL;No;Yes;No;Yes;No;Yes;2;Yes;Electronic check;64.2;3627.3;No
5366-IJEQJ;M;0;N;0;20;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;No;1;Yes;Electronic check;88.7;1761.45;Yes
7661-CPURM;M;0;N;0;19;Yes;No;Fiber optic;No;No;No;Yes;No;Yes;2;Yes;Credit card (automatic);87.7;1725.95;No
6233-HXJMX;F;0;N;0;45;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;1;Yes;Credit card (automatic);89.3;4192.15;No
5902-WBLSE;F;0;Y;1;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);20.15;1411.2;No
1981-INRFU;F;0;N;0;2;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Electronic check;79.75;164.5;Yes
4971-PUYQO;F;0;N;0;27;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Mailed check;94.55;2724.6;Yes
3239-TPHPZ;F;0;Y;0;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Electronic check;20.05;264.55;No
5115-GZDEL;M;0;N;1;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);67.2;4671.7;No
3338-CVVEH;M;0;N;0;12;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;No;Electronic check;94.55;1173.55;No
8485-GJCDN;F;1;N;0;5;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Mailed check;69.05;318.5;Yes
2615-YVMYX;M;1;Y;0;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;107.5;7713.55;No
2851-STERV;M;1;N;0;35;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;2;Yes;Electronic check;73;2471.25;No
4393-GEADV;M;0;Y;1;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);114.75;7842.3;No
8486-AYEQH;F;0;N;0;31;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;76.05;2227.8;No
1527-SXDPN;M;0;Y;1;52;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;Yes;3;Yes;Bank transfer (automatic);96.25;4990.25;Yes
6029-WTIPC;M;1;N;0;37;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;101.1;3744.05;Yes
8634-CILSZ;M;0;N;0;69;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;2;Yes;Bank transfer (automatic);104.7;7220.35;Yes
5419-JKZNQ;M;1;Y;0;30;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;No;Mailed check;77.9;2351.45;No
2495-KZNFB;F;0;N;0;33;Yes;Yes;Fiber optic;Yes;No;No;No;No;Yes;1;Yes;Electronic check;90.65;2989.6;No
1409-PHXTF;M;1;Y;0;54;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Electronic check;110.45;6077.75;No
4560-WQAQW;F;0;N;0;59;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;2;No;Bank transfer (automatic);68.7;4070.95;No
9591-YVTEB;M;1;N;0;55;No;No phone service;DSL;Yes;Yes;No;No;Yes;No;1;Yes;Electronic check;44.85;2479.05;No
9309-BZGNT;M;1;Y;0;69;No;No phone service;DSL;No;No;Yes;No;No;No;2;Yes;Credit card (automatic);29.8;2134.3;No
4274-DRSQT;F;0;N;0;66;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;2;Yes;Bank transfer (automatic);88.9;6000.1;No
2027-DNKIV;M;0;Y;1;37;Yes;No;DSL;Yes;No;Yes;Yes;No;No;2;Yes;Mailed check;58.75;2203.1;No
8075-GXIUB;M;1;Y;0;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Credit card (automatic);19.85;183.15;No
2885-HIJDH;M;0;Y;1;69;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;3;No;Bank transfer (automatic);86.9;6194.1;No
5424-RLQLC;M;0;N;0;10;Yes;No;DSL;No;Yes;No;No;Yes;No;1;Yes;Mailed check;59.65;638.95;No
6682-QJDGB;M;0;N;1;40;Yes;No;DSL;Yes;Yes;No;No;No;No;1;Yes;Mailed check;55.25;2139.2;Yes
6507-DTJZV;M;0;N;1;13;Yes;No;DSL;No;No;No;No;Yes;Yes;1;No;Credit card (automatic);66.4;831.75;No
8780-IXSTS;F;0;N;0;6;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;1;Yes;Electronic check;90.1;521.3;Yes
7673-BQGKU;F;0;Y;1;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);20.15;1337.5;No
6723-WSNTY;F;1;Y;0;66;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;2;Yes;Credit card (automatic);108.1;7181.95;No
9530-EHPOH;M;0;N;0;11;Yes;Yes;DSL;No;No;Yes;No;No;No;1;No;Electronic check;53.75;608;Yes
2725-IWWBA;M;0;Y;1;46;Yes;No;DSL;Yes;No;Yes;Yes;No;No;2;No;Mailed check;56.9;2560.1;No
0345-HKJVM;F;0;N;0;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;No;Electronic check;89.3;577.6;Yes
1061-PNTHC;F;0;Y;1;56;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;1;Yes;Mailed check;109.6;5953;No
0394-YONDK;M;0;Y;1;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);25.15;1790.15;No
6574-MCOEH;F;0;Y;1;33;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;2;Yes;Electronic check;79.15;2531.4;No
7399-QHBJS;F;0;Y;1;72;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;3;No;Credit card (automatic);66.75;4760.3;No
3049-SOLAY;F;0;Y;0;3;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;95.2;292.85;Yes
0997-YTLNY;F;0;N;1;19;Yes;No;DSL;No;No;No;Yes;No;No;1;No;Mailed check;48.8;953.65;No
3317-HRTNN;F;1;N;0;5;No;No phone service;DSL;No;No;No;No;Yes;Yes;1;No;Electronic check;45.7;198;Yes
9479-HYNYL;F;0;Y;0;71;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);80.7;5705.05;No
3235-ETOOB;M;0;Y;0;8;Yes;No;Fiber optic;Yes;No;No;No;No;No;1;Yes;Electronic check;74.5;609.9;Yes
9708-KFDBY;M;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Credit card (automatic);20.55;20.55;No
8058-INTPH;F;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Electronic check;79.65;79.65;Yes
3642-GKTCT;F;0;N;0;61;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;2;Yes;Mailed check;115.1;6993.65;No
0774-RMNUW;F;0;Y;1;71;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;Yes;3;No;Bank transfer (automatic);59.7;4122.65;No
1334-PDUKM;F;0;Y;0;68;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;2;No;Credit card (automatic);86.45;5762.95;No
0756-MPZRL;M;0;N;0;46;No;No phone service;DSL;No;No;Yes;Yes;No;No;2;No;Credit card (automatic);33.7;1537.85;No
2242-MFOTG;M;0;N;0;33;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;2;No;Bank transfer (automatic);80.1;2603.3;No
2927-CVULT;F;0;Y;1;53;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;3;Yes;Bank transfer (automatic);104.05;5566.4;No
2144-BFDSO;F;1;Y;0;50;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;1;No;Bank transfer (automatic);108.75;5431.9;No
8745-PVESG;F;0;N;0;57;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;2;Yes;Credit card (automatic);41.1;2258.25;No
7647-GYYKX;F;0;Y;1;54;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Bank transfer (automatic);20.35;1092.35;No
5647-FXOTP;F;1;Y;0;60;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;105.9;6401.25;No
5569-OUICF;F;1;Y;0;28;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;1;Yes;Credit card (automatic);101.3;2812.2;Yes
8821-XNHVZ;F;0;Y;1;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Mailed check;80.05;80.05;Yes
2082-OJVTK;M;0;Y;1;29;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;1;Yes;Electronic check;89.2;2698.35;Yes
9700-ISPUP;F;0;Y;1;10;Yes;No;DSL;No;Yes;No;Yes;No;Yes;1;Yes;Electronic check;65.5;616.9;No
9839-ETQOE;M;0;N;1;43;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;1;Yes;Electronic check;40.45;1912.85;No
6078-VESFR;M;1;Y;0;13;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Bank transfer (automatic);70.45;849.1;No
9027-TMATR;F;0;Y;0;43;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;3;Yes;Electronic check;78.8;3460.3;No
5940-NFXKV;M;0;Y;1;19;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;Yes;Electronic check;83.65;1465.75;Yes
1941-HOSAM;M;0;Y;1;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;90.1;90.1;No
9110-HSGTV;F;0;N;0;69;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;3;Yes;Credit card (automatic);82.45;5555.3;No
0704-VCUMB;F;0;Y;0;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);20.25;1278.8;No
6171-ZTVYB;M;0;Y;0;43;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;1;No;Bank transfer (automatic);66.25;2907.35;No
8053-WWDRO;F;0;Y;0;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Bank transfer (automatic);19.5;146.3;Yes
9564-KCLHR;M;0;N;0;1;Yes;No;DSL;No;No;No;Yes;No;No;1;No;Mailed check;51.25;51.25;Yes
1935-IMVBB;M;0;Y;0;56;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;No;Mailed check;89.7;4952.95;No
2535-PBCGC;F;0;Y;0;70;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Bank transfer (automatic);64.55;4504.9;No
2082-CEFLT;M;0;N;0;1;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Electronic check;45.6;45.6;Yes
1470-PSXNM;M;0;Y;1;49;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;2;Yes;Electronic check;93.65;4520.15;No
1213-NGCUN;F;0;N;0;6;Yes;No;DSL;No;No;No;Yes;No;No;1;Yes;Bank transfer (automatic);49.65;267.35;Yes
2498-XLDZR;F;0;Y;1;32;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;3;No;Mailed check;73.6;2316.85;No
9866-OCCKE;F;1;Y;0;72;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;3;Yes;Mailed check;109.75;8075.35;No
5338-YHWYT;M;0;N;1;37;Yes;No;DSL;Yes;Yes;No;Yes;No;No;3;No;Credit card (automatic);61.45;2302.35;No
7718-UPSKJ;F;0;Y;0;69;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;2;Yes;Credit card (automatic);106.4;7251.9;No
8731-WBBMB;F;0;Y;0;26;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;1;No;Bank transfer (automatic);81.9;2078.55;No
1448-CYWKC;F;0;Y;1;58;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;2;Yes;Credit card (automatic);105.2;6225.4;No
7901-IIDQV;M;0;N;0;24;Yes;Yes;DSL;No;No;No;Yes;No;No;2;No;Bank transfer (automatic);54.6;1242.25;No
2690-DVRVK;M;0;Y;1;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Electronic check;20.55;99.45;No
5688-KZTSN;M;0;Y;1;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Electronic check;20;288.05;Yes
1270-XKUCC;F;0;Y;1;30;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.7;599.25;No
0334-ZFJSR;F;0;Y;0;55;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;2;Yes;Credit card (automatic);66.05;3462.1;No
2894-QOJRX;F;0;Y;0;25;No;No phone service;DSL;No;No;No;No;Yes;No;1;Yes;Bank transfer (automatic);34;853;Yes
5747-PMBSQ;M;1;Y;0;10;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;No;1;Yes;Mailed check;92.5;934.1;Yes
5583-EJXRD;M;0;Y;1;44;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;3;Yes;Credit card (automatic);54.05;2375.2;No
4565-EVZMJ;F;0;N;0;47;Yes;No;DSL;Yes;Yes;No;Yes;No;No;2;Yes;Mailed check;58.9;2813.05;No
